Feature_1,Feature_2,Correlation
dmfcc2_std,shimmer_apq11,0.17470021352462048
dmfcc11_std,dmfcc11_mean,0.17429363801567493
dmfcc9_std,f1_std_hz,0.17415243347569642
spec_rolloff_std_hz,mfcc7_mean,0.17351425442752047
dmfcc9_std,f1_mean_hz,0.17348649844259773
shannon_s1_amp,mfcc12_std,0.1732364464941171
dmfcc13_std,mfcc5_mean,0.17299743875333035
f2_std_hz,f1_mean_hz,0.17291659443563737
dmfcc6_mean,f0_max_hz,0.1729023760743607
mfcc2_std,f0_mean_hz,0.1726045728514815
mfcc4_mean,mfcc2_std,0.1724307619217741
mfcc10_std,f1_mean_hz,0.17235968257489992
dmfcc11_mean,mfcc9_std,0.17233810938600153
mfcc12_std,f4_std_hz,0.17225494372479858
hnr_mean_db,f0_min_hz,0.1721499569495813
dmfcc8_std,f0_cv,0.1720820644726144
dmfcc2_std,shimmer_apq5,0.17187325270974005
dmfcc4_std,mfcc4_mean,0.17184687097113854
mfcc3_mean,jitter_local,0.17178576184490027
dmfcc9_mean,f0_cv,0.17167168942007047
spec_rolloff_mean_hz,mfcc9_mean,0.17137351536507425
dmfcc7_mean,mfcc7_mean,0.17115961365796933
dmfcc7_mean,dmfcc2_mean,0.1710647823885408
spec_rolloff_mean_hz,dmfcc3_std,0.17103049503177667
spec_energy_mid_mean,mfcc9_mean,0.1706813952651429
shimmer_apq5,f2_std_hz,0.17030631620609002
shannon_s1_amp,dmfcc11_std,0.17028625348517834
dmfcc4_mean,f3_mean_hz,0.17009833854566256
spec_energy_high_mean,f3_mean_hz,0.16970741152385635
mfcc9_mean,f0_cv,0.1696765385233985
dmfcc2_mean,f4_std_hz,0.16950431688699477
tsallis_sq_amp,shimmer_local,0.16946587285319625
dmfcc8_mean,dmfcc6_mean,0.1694589448371937
spec_centroid_std_hz,f4_std_hz,0.1693230413048303
dmfcc11_mean,shimmer_apq3,0.16918229665763443
f4_std_hz,f2_mean_hz,0.16905986253618097
dmfcc13_std,mfcc7_mean,0.1687350933483067
shannon_s1_amp,dmfcc13_std,0.16871008562402653
mfcc12_mean,mfcc3_mean,0.1682684096085843
mfcc13_mean,dmfcc5_std,0.16808316597855838
mfcc2_std,f3_std_hz,0.16799212863597834
dmfcc5_mean,f1_std_hz,0.16792803093176473
spec_rolloff_std_hz,shimmer_apq11,0.16791617775752657
dmfcc1_std,f2_std_hz,0.1677709441735688
f3_mean_hz,f0_std_hz,0.16754750516205977
shannon_s1_f0,mfcc3_mean,0.16746206538555106
mfcc12_mean,shimmer_local,0.16741901855407873
jitter_rap,f1_mean_hz,0.16739176028705482
mfcc10_std,shimmer_local,0.16717116493158504
mfcc11_std,dmfcc2_mean,0.1668710514289832
spec_energy_mid_mean,mfcc4_mean,0.1667688561040594
dmfcc11_mean,dmfcc5_std,0.16661301369278186
tsallis_sq_amp,f4_std_hz,0.1663176041031156
tsallis_sq_amp,dmfcc6_std,0.1663060796305667
dmfcc13_std,dmfcc13_mean,0.1659210756210532
dmfcc5_std,mfcc4_mean,0.16571059581895814
dmfcc10_std,f1_std_hz,0.16570112443449478
spec_flux_mean,mfcc5_mean,0.16546055103798077
tsallis_sq_f0,mfcc3_mean,0.16544941140332836
spec_flux_std,f2_std_hz,0.1653379665865555
tsallis_sq_amp,spec_energy_low_mean,0.1653100238445268
shannon_s1_amp,mfcc6_mean,0.1652208972650937
dmfcc6_std,shimmer_apq3,0.1651869278686173
shannon_s1_f0,dmfcc12_mean,0.16509852481823842
spec_energy_mid_mean,dmfcc8_mean,0.16506332980693855
tsallis_sq_amp,spec_rolloff_std_hz,0.16499632114914553
mfcc9_mean,mfcc4_std,0.16488520158944034
spec_energy_low_mean,dmfcc8_mean,0.1648433236038151
hnr_mean_db,f3_std_hz,0.16456529262526892
shannon_s1_f0,f3_mean_hz,0.1644202672461607
jitter_local,f1_mean_hz,0.16439232457084554
mfcc10_mean,shimmer_local,0.1643523427454567
dmfcc4_mean,f1_std_hz,0.1641602780857256
dmfcc7_std,f0_std_hz,0.16408626014952898
dmfcc11_std,dmfcc8_mean,0.1640789871115831
hnr_mean_db,f0_std_hz,0.1640766614430604
shannon_s1_amp,mfcc11_std,0.16406872601641823
dmfcc11_std,f4_mean_hz,0.16404212860280226
mfcc10_std,f0_std_hz,0.1639999722565851
mfcc5_std,dmfcc4_mean,0.1638432861434866
mfcc6_mean,f3_mean_hz,0.1638268896953206
mfcc7_mean,f1_std_hz,0.16358519819832115
mfcc7_std,f4_mean_hz,0.16349376968666698
mfcc8_mean,mfcc3_std,0.1634052833775417
tsallis_sq_f0,dmfcc11_mean,0.16321912459514532
shannon_s1_amp,f3_mean_hz,0.16300494683092615
mfcc13_std,mfcc13_mean,0.1629137317737436
mfcc2_std,shimmer_apq11,0.1629114861275185
dmfcc1_mean,f2_mean_hz,0.16286328901036756
mfcc3_std,shimmer_local,0.16284327176949145
mfcc6_std,mfcc4_mean,0.16269166635212134
mfcc2_mean,f1_mean_hz,0.1626895323125112
spec_energy_mid_mean,mfcc6_std,0.16244398031780877
spec_centroid_mean_hz,dmfcc12_std,0.16229953188838409
mfcc12_mean,shimmer_apq3,0.16218068699474247
mfcc7_std,f0_min_hz,0.16204032740702928
dmfcc6_mean,mfcc6_mean,0.16203267591417111
mfcc8_std,f4_std_hz,0.16200763662696277
dmfcc12_std,mfcc11_mean,0.16163920640126145
dmfcc5_std,f4_std_hz,0.16127976739408706
dmfcc9_std,f4_mean_hz,0.16111061979019178
tsallis_sq_f0,dmfcc2_mean,0.16092579709998528
dmfcc8_mean,dmfcc3_std,0.1607739751802243
dmfcc10_mean,shimmer_apq5,0.16073940965136882
dmfcc11_std,f0_std_hz,0.16052303278333918
dmfcc5_std,f3_std_hz,0.16042853876479096
spec_flux_mean,mfcc6_mean,0.1602730403993947
dmfcc5_mean,hnr_mean_db,0.16023763385327564
mfcc7_mean,f0_mean_hz,0.16000991977091142
dmfcc9_std,f0_mean_hz,0.1598277924224473
mfcc2_std,shimmer_local,0.15981554090960995
mfcc7_std,f0_std_hz,0.15974642895443508
dmfcc10_mean,dmfcc7_mean,0.15937996909678215
shannon_s1_f0,dmfcc3_mean,0.159144764537802
mfcc11_std,f0_min_hz,0.15900871872080855
dmfcc10_mean,dmfcc4_mean,0.15890552063392868
mfcc4_std,dmfcc1_mean,0.15888382850113886
mfcc13_mean,jitter_local,0.15883806355047864
mfcc3_std,f0_mean_hz,0.15873118046393908
mfcc1_mean,f0_min_hz,0.15861386994569934
dmfcc7_std,dmfcc3_mean,0.15856038615687024
mfcc10_mean,mfcc7_mean,0.15826925804846267
dmfcc7_mean,f0_cv,0.15820076368160976
dmfcc8_std,f0_min_hz,0.15810769117390383
mfcc11_std,shimmer_apq3,0.15807294454404563
dmfcc13_mean,f0_cv,0.1580200275995125
shimmer_apq11,f2_mean_hz,0.15793130057448138
mfcc7_mean,shimmer_apq3,0.1577616017522676
dmfcc6_mean,dmfcc2_std,0.1577513068588012
dmfcc12_mean,dmfcc2_std,0.15773174005175034
dmfcc11_std,f1_std_hz,0.15768170315155605
mfcc9_mean,mfcc2_std,0.15761526230414977
mfcc12_mean,f0_std_hz,0.15760632104612837
dmfcc12_mean,mfcc3_std,0.1576011409354553
mfcc7_std,mfcc6_mean,0.15752267799998235
dmfcc5_mean,dmfcc4_mean,0.15751888974403835
mfcc9_std,f0_max_hz,0.1575129917422241
tsallis_sq_f0,mfcc8_mean,0.15698257753673575
shimmer_apq5,f2_mean_hz,0.15676745038044843
mfcc2_mean,f2_mean_hz,0.15672861306033395
mfcc11_std,dmfcc7_mean,0.1567160555477505
mfcc13_std,mfcc7_mean,0.1566324360592006
dmfcc8_std,shimmer_apq3,0.15643466561399655
mfcc13_std,mfcc12_mean,0.15641317573589297
mfcc1_mean,shimmer_local,0.1564045207065281
dmfcc9_std,dmfcc6_mean,0.15630180499614535
mfcc8_mean,f1_mean_hz,0.15588511668556204
f3_mean_hz,f0_min_hz,0.15581347208301602
spec_flux_mean,mfcc11_mean,0.1557858570586032
spec_rolloff_mean_hz,jitter_ppq5,0.15575138137946148
dmfcc6_mean,jitter_ppq5,0.15547702039161684
mfcc5_mean,f0_max_hz,0.1554701739808737
mfcc4_mean,f0_mean_hz,0.15546145511154738
mfcc5_std,f1_mean_hz,0.15544840687198996
shannon_s1_amp,dmfcc6_mean,0.15539971593025192
mfcc9_std,dmfcc6_mean,0.15538649989922687
mfcc12_std,mfcc7_mean,0.15534013449798265
dmfcc10_std,shimmer_apq3,0.15525656072708374
spec_energy_high_mean,mfcc13_mean,0.1550781322597861
mfcc3_mean,jitter_rap,0.1550726632868073
dmfcc10_std,mfcc3_mean,0.15502352062512675
shimmer_apq5,f1_mean_hz,0.1549000802899348
mfcc9_std,f0_mean_hz,0.15479683689476662
dmfcc8_mean,hnr_mean_db,0.15445563459187958
mfcc3_std,f0_cv,0.1543581072245445
mfcc7_mean,jitter_rap,0.15431203452402173
hnr_mean_db,f0_cv,0.1542758899002793
spec_centroid_mean_hz,shimmer_local,0.1542125193773171
mfcc7_mean,f0_min_hz,0.15414053358172214
dmfcc5_std,shimmer_apq3,0.15379263534512186
spec_centroid_mean_hz,jitter_local,0.1537715514421123
dmfcc5_mean,f0_std_hz,0.15372686620668863
dmfcc3_mean,f3_mean_hz,0.15371811320251844
mfcc1_std,shimmer_apq5,0.1535185512159734
mfcc10_mean,shimmer_apq3,0.153496352350857
dmfcc4_mean,mfcc4_mean,0.15342610274998297
mfcc1_mean,f2_std_hz,0.15322183088972277
dmfcc10_mean,mfcc1_std,0.15289154447046818
mfcc10_mean,dmfcc2_std,0.1527316440057604
dmfcc1_std,f4_mean_hz,0.15267453617801946
mfcc9_mean,f0_std_hz,0.15247110224550756
shimmer_local,f2_std_hz,0.15245345153962528
dmfcc3_mean,jitter_ppq5,0.15239918884035106
mfcc11_std,mfcc9_mean,0.15236159447223271
dmfcc8_std,f4_std_hz,0.15235718601040468
mfcc12_mean,mfcc10_std,0.1522818469141034
shimmer_apq3,f1_std_hz,0.15224343518046998
spec_energy_low_mean,hnr_mean_db,0.1520698250278682
dmfcc2_mean,f2_mean_hz,0.15206199817459126
tsallis_sq_f0,f3_mean_hz,0.15151367122194365
dmfcc13_mean,mfcc11_mean,0.1513718521393562
dmfcc9_mean,mfcc4_mean,0.15135709425673963
dmfcc13_mean,dmfcc2_mean,0.15125566698324344
shannon_s1_f0,dmfcc6_mean,0.15119160308756682
dmfcc12_mean,dmfcc9_mean,0.1511434453224183
dmfcc12_std,f0_max_hz,0.15091748777533842
spec_energy_mid_mean,mfcc4_std,0.15082490962307796
mfcc12_mean,f2_std_hz,0.1507409689537749
dmfcc12_mean,dmfcc8_mean,0.15064316896858718
mfcc11_mean,mfcc9_std,0.15064073686198737
dmfcc4_mean,f2_std_hz,0.15051558010586946
tsallis_sq_f0,f2_mean_hz,0.15047362251235227
dmfcc7_std,f2_mean_hz,0.15042617129780997
tsallis_sq_amp,f3_mean_hz,0.15036956775821472
dmfcc13_std,mfcc13_mean,0.15024771402561313
mfcc13_mean,jitter_ppq5,0.15022635803298343
mfcc7_std,f2_std_hz,0.15010543844940277
dmfcc11_mean,shimmer_local,0.14999679672609448
mfcc5_std,f0_cv,0.14991697050855965
mfcc13_mean,jitter_rap,0.14968597959433433
mfcc11_mean,shimmer_apq3,0.14958726223706073
tsallis_sq_f0,dmfcc10_mean,0.14943604737701444
mfcc12_std,shimmer_apq3,0.14934314768909782
mfcc12_mean,dmfcc6_std,0.14933401648106256
spec_energy_mid_mean,mfcc7_std,0.1492188426173731
mfcc10_std,dmfcc1_mean,0.14905235005915662
dmfcc13_mean,mfcc8_mean,0.14897593051654845
spec_energy_high_mean,mfcc12_mean,0.14888508728413752
mfcc13_mean,dmfcc6_std,0.14882717291911957
mfcc13_mean,dmfcc7_std,0.14876641068506877
shimmer_local,f1_mean_hz,0.14854134568924182
dmfcc12_mean,mfcc11_std,0.14851681361035265
shimmer_apq3,f1_mean_hz,0.14850964140593698
dmfcc11_mean,shimmer_apq5,0.14847305045187476
dmfcc6_std,mfcc4_mean,0.14844599201299125
dmfcc13_mean,mfcc1_mean,0.14835052993240078
dmfcc4_mean,mfcc1_std,0.14832209398527404
mfcc10_std,dmfcc4_mean,0.14829176039321346
spec_energy_mid_mean,dmfcc4_std,0.14826746435814292
dmfcc8_std,f3_mean_hz,0.14804487943386346
dmfcc12_std,f3_std_hz,0.147984106095659
spec_energy_mid_mean,f0_max_hz,0.1479701347935022
spec_flux_mean,mfcc2_mean,0.14791750519419064
dmfcc13_std,mfcc6_mean,0.1479066141672055
dmfcc4_std,f3_mean_hz,0.14783269878102406
mfcc12_std,f0_std_hz,0.14781520659109243
spec_energy_low_mean,spec_flux_std,0.14772948109620263
f1_std_hz,f0_min_hz,0.14761525079596113
mfcc7_mean,dmfcc6_std,0.14752726072079292
mfcc1_mean,f2_mean_hz,0.14748801500528094
spec_flux_mean,f4_mean_hz,0.1472789118232148
mfcc3_std,shimmer_apq5,0.14727667090018742
mfcc13_std,mfcc5_mean,0.1472088241724724
dmfcc10_mean,dmfcc6_mean,0.147063146323103
shannon_s1_amp,f4_std_hz,0.147054870826137
f3_std_hz,f1_mean_hz,0.14695498244684563
mfcc13_mean,mfcc6_std,0.14695254789582018
shannon_s1_amp,mfcc4_mean,0.14694598297475586
mfcc4_std,f3_mean_hz,0.14693837496490317
spec_rolloff_mean_hz,dmfcc3_mean,0.14679794179822936
mfcc8_mean,mfcc2_mean,0.14677148032958265
mfcc10_mean,f0_std_hz,0.1464835203802929
spec_energy_mid_mean,shimmer_local,0.14643841907566932
dmfcc7_mean,mfcc6_std,0.14639256780995347
jitter_local,f3_std_hz,0.1462688427619909
dmfcc3_mean,hnr_mean_db,0.14625084306161742
dmfcc5_std,dmfcc5_mean,0.14624928820095656
mfcc11_mean,shimmer_apq5,0.14616413515946172
dmfcc13_mean,f1_std_hz,0.14616134710377868
mfcc1_mean,shimmer_apq5,0.14613919940506387
shannon_s1_amp,mfcc9_std,0.14584052844434492
mfcc4_mean,f4_std_hz,0.14577914856226074
jitter_ppq5,f1_mean_hz,0.14561957919256505
mfcc8_std,f3_std_hz,0.1455685685276397
shannon_s1_f0,mfcc6_mean,0.14552333523943087
spec_centroid_std_hz,mfcc11_mean,0.14551382142623662
mfcc1_mean,f4_std_hz,0.14528993528838668
dmfcc1_mean,jitter_rap,0.14528960282973
dmfcc12_mean,mfcc4_std,0.1451803044254149
dmfcc10_mean,dmfcc3_std,0.14514710046828003
dmfcc7_mean,f0_std_hz,0.1450828225558052
spec_flux_std,dmfcc3_mean,0.1449883885581757
dmfcc6_mean,f2_mean_hz,0.14493348113544913
dmfcc3_std,f4_mean_hz,0.14493330454703973
mfcc5_std,f3_std_hz,0.14485177845421124
dmfcc4_mean,f1_mean_hz,0.14485136108091076
shannon_s1_amp,spec_centroid_mean_hz,0.1447826136658791
spec_rolloff_mean_hz,f2_std_hz,0.14477177469134878
spec_centroid_std_hz,mfcc5_mean,0.14463225582155775
dmfcc5_mean,f0_cv,0.14460682481300555
dmfcc4_std,f0_min_hz,0.14453678073639978
spec_energy_low_mean,spec_centroid_std_hz,0.14442573658440677
tsallis_sq_amp,spec_centroid_mean_hz,0.1444239219187372
tsallis_sq_amp,mfcc2_mean,0.14413226740740887
dmfcc1_mean,jitter_local,0.14409643423043664
dmfcc9_std,f0_cv,0.14405572310030457
mfcc6_mean,dmfcc5_std,0.1440496715359637
mfcc6_mean,mfcc2_std,0.1439728117997376
mfcc7_std,mfcc5_mean,0.14393402700939753
dmfcc11_mean,mfcc10_std,0.14387095008389306
mfcc9_mean,dmfcc2_std,0.14378328682584215
spec_energy_mid_mean,spec_rolloff_mean_hz,0.14357566376366984
jitter_rap,f4_mean_hz,0.14352599733976093
jitter_local,f4_mean_hz,0.14351578659987324
dmfcc11_std,f3_mean_hz,0.1433927962360842
shimmer_local,f1_std_hz,0.1433215609259918
mfcc11_mean,shimmer_local,0.1429192391717379
dmfcc13_mean,shimmer_apq5,0.14279999093286172
mfcc13_std,dmfcc7_mean,0.14271439602927583
shannon_s1_f0,dmfcc10_mean,0.14266417061114578
tsallis_sq_f0,dmfcc12_mean,0.1426206961475524
spec_flux_std,dmfcc1_mean,0.14258701991896613
dmfcc9_std,dmfcc1_mean,0.1425804754191801
mfcc13_mean,mfcc5_std,0.14250616449054462
spec_rolloff_std_hz,mfcc5_mean,0.14217021822759468
spec_energy_mid_mean,jitter_rap,0.1421443448562675
dmfcc1_std,f0_mean_hz,0.14213159211108842
mfcc6_std,f4_std_hz,0.14196928627296465
mfcc12_mean,dmfcc7_std,0.14195552649298548
spec_rolloff_mean_hz,hnr_mean_db,0.14194409655375517
spec_centroid_std_hz,f4_mean_hz,0.14191404780992434
spec_centroid_mean_hz,jitter_rap,0.1419098607954999
tsallis_sq_amp,mfcc6_mean,0.14187782470815538
jitter_rap,f3_std_hz,0.14180238818407656
dmfcc2_mean,dmfcc1_std,0.14179356912060517
mfcc8_std,mfcc6_mean,0.14151209445452237
spec_centroid_mean_hz,dmfcc7_mean,0.14138617582472313
dmfcc11_mean,mfcc1_mean,0.14119608863468278
dmfcc9_mean,f3_mean_hz,0.14112282102012297
tsallis_sq_amp,dmfcc12_std,0.14102130668360835
dmfcc12_mean,mfcc6_mean,0.1408648026340038
dmfcc12_mean,mfcc4_mean,0.1408462124030809
spec_centroid_mean_hz,shimmer_apq3,0.1408141790666186
shannon_s1_amp,mfcc13_std,0.1407923362118065
dmfcc13_std,f0_cv,0.14070200872963906
mfcc13_std,f2_std_hz,0.14063420673453814
spec_energy_mid_mean,spec_rolloff_std_hz,0.14047343015059854
mfcc8_mean,shimmer_apq3,0.1403224173453305
mfcc12_mean,mfcc8_mean,0.1402357007176204
dmfcc12_std,dmfcc6_mean,0.14015606101144124
dmfcc12_mean,dmfcc4_mean,0.14009017593439607
mfcc7_mean,jitter_local,0.13989329666483902
shannon_s1_f0,f2_mean_hz,0.1396446467762052
mfcc10_std,f2_std_hz,0.13961890977912603
mfcc6_mean,dmfcc1_std,0.13958722280047564
mfcc2_std,shimmer_apq5,0.139409387716161
dmfcc2_mean,f1_mean_hz,0.13930986590241784
spec_energy_low_mean,mfcc1_mean,0.13913383764623852
mfcc7_std,dmfcc6_mean,0.1387505219942861
mfcc2_mean,shimmer_apq11,0.13874552280007826
mfcc5_mean,mfcc4_std,0.13853318652310287
dmfcc12_std,mfcc12_mean,0.13847182035321873
mfcc13_std,f1_mean_hz,0.13829317356177695
dmfcc5_mean,mfcc3_mean,0.138251914966149
dmfcc6_mean,mfcc1_std,0.1382120200538258
shannon_s1_f0,mfcc8_mean,0.13820611201312086
tsallis_sq_amp,dmfcc13_std,0.13814620533219432
dmfcc10_std,f0_std_hz,0.13810219109183866
dmfcc5_mean,mfcc1_std,0.1380546968176933
jitter_ppq5,f4_mean_hz,0.13803663396981308
mfcc11_mean,mfcc1_mean,0.13789661061850073
dmfcc10_mean,mfcc5_std,0.13785607705152095
dmfcc11_mean,mfcc7_std,0.13782817148083584
shannon_s1_amp,f2_std_hz,0.13777158036235213
dmfcc10_mean,f0_max_hz,0.1377048471463971
mfcc6_mean,mfcc5_std,0.13766860894647295
spec_rolloff_std_hz,mfcc11_mean,0.1375483611495982
dmfcc9_std,dmfcc2_mean,0.13714901844494942
dmfcc8_mean,mfcc4_mean,0.13709983353682642
jitter_ppq5,f0_mean_hz,0.13679765295508498
mfcc11_mean,f3_mean_hz,0.13673744517357883
dmfcc13_mean,mfcc4_std,0.1367246682645058
tsallis_sq_amp,f3_std_hz,0.13668773624927885
shimmer_apq3,f2_std_hz,0.13660842198415207
dmfcc5_mean,mfcc2_std,0.13652741032330032
dmfcc13_mean,mfcc10_std,0.1362931681040593
dmfcc2_mean,shimmer_apq11,0.1361441108105251
mfcc5_mean,dmfcc4_mean,0.13609746313742638
mfcc13_mean,mfcc6_mean,0.1360586348511038
spec_centroid_mean_hz,dmfcc9_std,0.13603119829345595
dmfcc4_mean,jitter_rap,0.13582451156558265
mfcc5_std,dmfcc1_mean,0.13577886566298847
mfcc3_std,f3_mean_hz,0.13551581779655367
tsallis_sq_f0,dmfcc6_mean,0.13550403886718157
mfcc4_std,shimmer_apq11,0.13543635016907468
dmfcc13_std,f4_std_hz,0.13542326532429394
spec_centroid_std_hz,spec_centroid_mean_hz,0.13537686576825161
mfcc8_mean,f2_std_hz,0.13528346465102847
dmfcc6_mean,mfcc3_mean,0.13507763565944356
mfcc9_std,f4_mean_hz,0.1349519732682211
spec_rolloff_mean_hz,f0_cv,0.13478668956116022
spec_energy_mid_mean,mfcc8_mean,0.13461133660442506
spec_energy_mid_mean,jitter_local,0.13453773631745902
dmfcc5_mean,mfcc5_mean,0.1343671572981963
dmfcc9_mean,mfcc5_std,0.13422504545276578
dmfcc11_mean,f0_min_hz,0.13417645927240016
dmfcc7_mean,mfcc2_mean,0.13401146425315053
mfcc4_mean,hnr_mean_db,0.13396740827037942
mfcc8_std,f0_min_hz,0.13395644513932792
dmfcc4_mean,jitter_ppq5,0.13394612069868336
tsallis_sq_f0,spec_rolloff_mean_hz,0.13369461183779463
tsallis_sq_f0,dmfcc3_mean,0.13368797153513137
dmfcc8_mean,f4_mean_hz,0.13335609585230682
mfcc4_mean,mfcc1_mean,0.1329131235145651
tsallis_sq_f0,mfcc11_mean,0.13286130955581446
dmfcc5_mean,f2_mean_hz,0.13266603513713526
mfcc13_mean,f0_max_hz,0.13244258986078317
dmfcc1_mean,f0_max_hz,0.13235407996260404
dmfcc9_std,f2_mean_hz,0.13201266796742908
mfcc6_mean,mfcc1_mean,0.13178989479765982
hnr_mean_db,f1_std_hz,0.13162321124402296
shannon_s1_f0,spec_rolloff_mean_hz,0.13158599841836005
f0_std_hz,f0_mean_hz,0.13145390915592728
spec_energy_high_mean,dmfcc4_std,0.13139426360073744
dmfcc7_mean,shimmer_apq3,0.13105735010783764
spec_energy_mid_mean,shimmer_apq3,0.1310147945222905
shannon_s1_amp,dmfcc7_std,0.1309257577171724
tsallis_sq_f0,mfcc6_mean,0.1307287462314184
mfcc12_mean,f2_mean_hz,0.1305080289889483
dmfcc13_std,f3_mean_hz,0.13041256499961298
spec_rolloff_std_hz,mfcc8_mean,0.13039147357027064
spec_rolloff_std_hz,f0_max_hz,0.13024277680779103
spec_flux_std,f3_std_hz,0.1302195112738501
spec_flux_std,f0_min_hz,0.13000229149066814
spec_rolloff_mean_hz,dmfcc8_mean,0.12998489068364796
mfcc9_std,f1_mean_hz,0.12958773032945037
spec_centroid_mean_hz,mfcc6_std,0.12944392517668254
spec_energy_mid_mean,jitter_ppq5,0.12929902701324997
dmfcc6_mean,mfcc6_std,0.12909363217604078
spec_centroid_mean_hz,mfcc4_mean,0.1290162368895256
mfcc13_mean,dmfcc7_mean,0.12890641506017525
mfcc6_mean,dmfcc5_mean,0.12880861892580725
dmfcc7_mean,f0_max_hz,0.12862773344981335
mfcc9_std,f4_std_hz,0.12858147511131438
mfcc12_std,dmfcc3_mean,0.12849589489743224
dmfcc10_std,dmfcc3_mean,0.12836215275332363
mfcc11_mean,dmfcc3_mean,0.12822437107329857
mfcc12_mean,f4_std_hz,0.1280587085806879
mfcc6_std,mfcc6_mean,0.12787218765639335
shannon_s1_f0,dmfcc13_mean,0.1277877325929292
dmfcc12_std,mfcc9_mean,0.12738195385841858
shannon_s1_amp,dmfcc3_std,0.1272869019232513
dmfcc9_std,mfcc8_mean,0.12726578313437298
hnr_mean_db,f4_std_hz,0.12723982272920706
mfcc8_std,mfcc4_mean,0.1270672681413476
spec_energy_mid_mean,mfcc9_std,0.12694112732019652
dmfcc1_mean,f3_mean_hz,0.12693218132849737
dmfcc8_mean,mfcc7_std,0.12682027934267023
mfcc11_mean,shimmer_apq11,0.12664792146593457
dmfcc11_mean,f4_mean_hz,0.1264681682880859
spec_rolloff_mean_hz,jitter_local,0.126397994599926
mfcc8_mean,shimmer_local,0.12632817570163804
dmfcc2_std,f3_std_hz,0.12625833536401418
jitter_ppq5,f3_std_hz,0.1262319245831823
spec_energy_high_mean,hnr_mean_db,0.1260792724666988
tsallis_sq_amp,mfcc12_std,0.1259279762135046
f2_std_hz,f0_min_hz,0.125767607101405
mfcc5_std,mfcc5_mean,0.1257513652174671
spec_centroid_mean_hz,dmfcc11_std,0.1257235147438955
dmfcc12_mean,mfcc11_mean,0.12569921116695626
mfcc5_mean,jitter_ppq5,0.12558561005011273
shannon_s1_amp,dmfcc2_std,0.12553483845578714
spec_energy_low_mean,mfcc9_mean,0.12550095106967052
mfcc10_mean,dmfcc9_mean,0.12516611899062707
dmfcc7_std,dmfcc2_mean,0.12491387795079818
dmfcc4_mean,jitter_local,0.12482461457516594
dmfcc4_mean,dmfcc1_std,0.12471580515841008
dmfcc13_std,mfcc9_mean,0.12462563746515622
dmfcc12_std,dmfcc2_mean,0.12450202289900651
dmfcc6_std,f2_mean_hz,0.12444662280328793
dmfcc10_mean,mfcc5_mean,0.12423619372882405
dmfcc2_mean,mfcc1_mean,0.124178747043022
spec_flux_mean,mfcc10_mean,0.12402451570502834
dmfcc6_mean,f0_cv,0.12402445863857357
mfcc1_std,f2_std_hz,0.12385198535759917
mfcc9_std,f2_mean_hz,0.12377520549021531
spec_energy_mid_mean,shimmer_apq5,0.1237263256104425
mfcc4_mean,f1_std_hz,0.12365411970462023
tsallis_sq_amp,dmfcc11_std,0.12362435359140633
mfcc3_std,f2_std_hz,0.12349276424244662
mfcc12_mean,f0_max_hz,0.12343122842635541
shannon_s1_amp,mfcc13_mean,0.12330330846046836
spec_rolloff_mean_hz,mfcc10_std,0.12311475923317579
dmfcc12_std,f3_mean_hz,0.12305523998067859
dmfcc3_std,f1_mean_hz,0.12296819810079497
mfcc2_std,shimmer_apq3,0.12292492413138824
mfcc10_mean,mfcc3_mean,0.12280156935190897
shimmer_apq5,f3_mean_hz,0.12279912714512237
spec_energy_low_mean,dmfcc11_mean,0.12274303525656023
mfcc10_mean,mfcc2_std,0.12270963618895055
mfcc11_mean,dmfcc5_mean,0.12255840922776237
dmfcc12_std,mfcc6_mean,0.12238857632519788
f2_std_hz,f2_mean_hz,0.12237690443788124
f1_std_hz,f0_cv,0.1223121337591575
mfcc7_mean,dmfcc4_std,0.1222508816563821
spec_rolloff_mean_hz,dmfcc9_mean,0.12220196692420165
mfcc1_std,shimmer_apq3,0.12217446142365555
spec_rolloff_std_hz,shimmer_apq5,0.12202365697105844
spec_centroid_std_hz,dmfcc8_mean,0.12200688552786915
spec_centroid_mean_hz,dmfcc3_mean,0.12199324799053846
dmfcc11_mean,jitter_ppq5,0.12180782227767831
dmfcc5_std,f1_mean_hz,0.12171268829237485
dmfcc4_std,f1_mean_hz,0.1216696743155518
dmfcc6_std,dmfcc2_mean,0.12166556652264453
mfcc13_mean,mfcc7_mean,0.12164959171037557
dmfcc10_mean,dmfcc1_mean,0.1215818947005508
mfcc8_mean,f4_mean_hz,0.12140393530665845
mfcc4_mean,dmfcc3_mean,0.12139568434127876
jitter_ppq5,f0_max_hz,0.12132560098564299
tsallis_sq_amp,dmfcc9_std,0.12121670203928009
spec_centroid_std_hz,dmfcc1_mean,0.12121088560234697
mfcc10_std,f0_cv,0.12118262399008395
spec_flux_mean,f1_std_hz,0.1210468264368219
dmfcc1_mean,jitter_ppq5,0.1210140410263799
dmfcc13_std,dmfcc10_mean,0.12097164965312245
mfcc10_std,f4_mean_hz,0.12092575166628555
spec_rolloff_mean_hz,f0_std_hz,0.12089361636726684
dmfcc1_mean,mfcc1_mean,0.12081950327836075
spec_rolloff_mean_hz,dmfcc9_std,0.1208113400214746
mfcc10_std,mfcc10_mean,0.12079054215459739
spec_flux_std,mfcc7_mean,0.12074767213317855
